ID,price
0,180.0
1,299.99999999999994
2,299.99999999999994
3,180.0
4,299.99999999999994
5,138.00000000000006
6,299.99999999999994
7,180.0
8,180.0
9,300.77573549021673
10,299.99999999999994
11,300.77573549021673
12,180.0
13,180.0
14,299.99999999999994
15,300.77573549021673
16,180.0
17,180.0
18,180.0
19,299.99999999999994
20,180.0
21,299.99999999999994
22,180.0
23,299.99999999999994
24,299.99999999999994
25,300.77573549021673
26,180.0
27,180.0
28,138.00000000000006
29,180.0
30,300.77573549021673
31,299.99999999999994
32,299.99999999999994
33,300.77573549021673
34,299.99999999999994
35,300.77573549021673
36,180.0
37,299.99999999999994
38,180.0
39,299.99999999999994
40,180.0
41,138.00000000000006
42,299.99999999999994
43,299.99999999999994
44,180.0
45,299.99999999999994
46,180.0
47,180.0
48,180.0
49,300.77573549021673
50,180.0
51,138.00000000000006
52,180.0
53,180.0
54,299.99999999999994
55,299.99999999999994
56,299.99999999999994
57,300.77573549021673
58,299.99999999999994
59,300.77573549021673
60,180.0
61,180.0
62,138.00000000000006
63,299.99999999999994
64,299.99999999999994
65,180.0
66,180.0
67,299.99999999999994
68,299.99999999999994
69,300.77573549021673
70,299.99999999999994
71,299.99999999999994
72,299.99999999999994
73,180.0
74,299.99999999999994
75,300.77573549021673
76,299.99999999999994
77,299.99999999999994
78,180.0
79,299.99999999999994
80,299.99999999999994
81,138.00000000000006
82,180.0
83,180.0
84,299.99999999999994
85,299.99999999999994
86,299.99999999999994
87,300.77573549021673
88,180.0
89,299.99999999999994
90,180.0
91,299.99999999999994
92,180.0
93,138.00000000000006
94,299.99999999999994
95,180.0
96,180.0
97,299.99999999999994
98,300.77573549021673
99,180.0
100,138.00000000000006
101,299.99999999999994
102,138.00000000000006
103,300.77573549021673
104,138.00000000000006
105,180.0
106,299.99999999999994
107,299.99999999999994
108,180.0
109,138.00000000000006
110,299.99999999999994
111,299.99999999999994
112,299.99999999999994
113,299.99999999999994
114,138.00000000000006
115,299.99999999999994
116,180.0
117,300.77573549021673
118,300.77573549021673
119,180.0
120,180.0
121,299.99999999999994
122,299.99999999999994
123,299.99999999999994
124,180.0
125,180.0
126,300.77573549021673
127,209.99999999999994
128,180.0
129,180.0
130,299.99999999999994
131,180.0
132,299.99999999999994
133,180.0
134,180.0
135,138.00000000000006
136,299.99999999999994
137,180.0
138,299.99999999999994
139,180.0
140,299.99999999999994
141,300.77573549021673
142,180.0
143,180.0
144,299.99999999999994
145,180.0
146,299.99999999999994
147,299.99999999999994
148,299.99999999999994
149,299.99999999999994
150,299.99999999999994
151,299.99999999999994
152,299.99999999999994
153,299.99999999999994
154,299.99999999999994
155,299.99999999999994
156,299.99999999999994
157,299.99999999999994
158,299.99999999999994
159,300.77573549021673
160,180.0
161,299.99999999999994
162,299.99999999999994
163,299.99999999999994
164,180.0
165,299.99999999999994
166,138.00000000000006
167,299.99999999999994
168,299.99999999999994
169,180.0
170,299.99999999999994
171,299.99999999999994
172,299.99999999999994
173,138.00000000000006
174,299.99999999999994
175,300.77573549021673
176,180.0
177,138.00000000000006
178,299.99999999999994
179,299.99999999999994
180,299.99999999999994
181,180.0
182,180.0
183,300.77573549021673
184,299.99999999999994
185,299.99999999999994
186,180.0
187,180.0
188,180.0
189,299.99999999999994
190,299.99999999999994
191,299.99999999999994
192,180.0
193,299.99999999999994
194,180.0
195,299.99999999999994
196,138.00000000000006
197,299.99999999999994
198,299.99999999999994
199,299.99999999999994
200,299.99999999999994
201,299.99999999999994
202,299.99999999999994
203,299.99999999999994
204,299.99999999999994
205,299.99999999999994
206,180.0
207,299.99999999999994
208,299.99999999999994
209,299.99999999999994
210,180.0
211,299.99999999999994
212,180.0
213,180.0
214,299.99999999999994
215,138.00000000000006
216,180.0
217,299.99999999999994
218,180.0
219,299.99999999999994
220,180.0
221,299.99999999999994
222,299.99999999999994
223,299.99999999999994
224,299.99999999999994
225,138.00000000000006
226,299.99999999999994
227,299.99999999999994
228,180.0
229,300.77573549021673
230,299.99999999999994
231,300.77573549021673
232,180.0
233,299.99999999999994
234,299.99999999999994
235,180.0
236,180.0
237,299.99999999999994
238,299.99999999999994
239,180.0
240,299.99999999999994
241,300.77573549021673
242,180.0
243,299.99999999999994
244,299.99999999999994
245,180.0
246,180.0
247,180.0
248,299.99999999999994
