ID,price
0,102.29757036431002
1,97.87952748031198
2,94.88080175944467
3,53.22506958120548
4,182.3404046140738
5,266.6553134548039
6,104.44271993957075
7,47.77291607594175
8,42.66836221119466
9,263.77713587611225
10,74.12879333516271
11,118.01566663017832
12,39.21268257143635
13,35.37978870938204
14,78.27539249404059
15,98.88098407566014
16,56.0294961932981
17,52.020459454657505
18,100.5021738245249
19,34.611818843572756
20,58.16191343970604
21,67.95482053729715
22,65.76276821599336
23,210.99448603107666
24,97.99525651488906
25,251.59137778759228
26,31.579369540190594
27,55.03502479104681
28,413.5087750961196
29,44.092390102969276
30,282.5234201874098
31,150.77081758689448
32,47.15086048445961
33,16.6952676345463
34,92.5852922931943
35,313.7624237725735
36,30.590263073147582
37,70.97550902593856
38,65.34887118500909
39,318.8303897472883
40,32.82245729224486
41,259.4300909702048
42,199.7057317166055
43,50.09394617086837
44,106.24938923548808
45,56.70936373244342
46,39.51958967068024
47,85.76011157513517
48,30.90171327373363
49,85.74337581261736
50,42.364013558274046
51,159.0274222355455
52,69.31998831328467
53,43.77865467712916
54,55.66937305689933
55,102.80297894691418
56,161.66602218880652
57,170.39490394975326
58,96.73648909598505
59,160.65223450746845
60,46.45862391622788
61,147.7787230956005
62,180.27029210056145
63,66.15622233839716
64,208.92229851272702
65,36.08693939604568
66,65.83052807619872
67,92.00680970529774
68,120.55342956414295
69,108.0079706456183
70,99.51608745811377
71,44.90357283145742
72,139.0942757151116
73,35.4255529331307
74,90.44238907061197
75,125.75075144142713
76,75.77954653857937
77,162.7715441929254
78,44.578152644574985
79,58.75978734488423
80,218.2556918787786
81,180.62180494231248
82,50.672574704885996
83,51.03708220943567
84,61.027574246460716
85,89.16981180722279
86,61.9351782765357
87,179.56982453397893
88,43.54138647971868
89,70.56273004147641
90,48.84999645917352
91,63.911280284267576
92,57.41233128544072
93,449.4558991030853
94,73.83003194421713
95,58.81294829560627
96,34.04467572269777
97,59.06252683332266
98,168.19092834551859
99,34.950718809358335
100,291.214359006474
101,58.72903333514698
102,227.5769353555707
103,216.50950373393096
104,245.11152846354022
105,57.146998489673265
106,94.40994408787088
107,223.79564204044212
108,55.77698845053336
109,316.7206376461204
110,80.35703708369266
111,54.62930572771733
112,77.1562935600225
113,110.4927213032054
114,251.7383141012781
115,39.76205345481488
116,57.48695094063316
117,170.46756598127158
118,134.31571124567094
119,35.00964426894527
120,49.51915412257563
121,90.97989468288647
122,97.76166224014655
123,73.43698145102462
124,25.446443138477857
125,44.92432255527868
126,112.41561758498358
127,84.93087402102995
128,40.75172487622227
129,40.78321717240727
130,187.01334308736625
131,32.77209880013416
132,58.898968722194454
133,43.19233286225367
134,58.227590233845156
135,225.66620474622198
136,84.04464358341156
137,56.06332817174254
138,57.74191936529548
139,57.04054131097973
140,89.91828145643863
141,33.18907276744358
142,42.76634444828288
143,220.09006177240005
144,86.63476347236525
145,57.10523466213472
146,67.39681030661112
147,65.44253067326814
148,65.14542096801863
149,64.17714210356243
150,100.7298033735723
151,55.09474502374191
152,51.493471055270476
153,289.1752320839696
154,360.8376595519792
155,60.986467499998675
156,73.35588909358864
157,98.88440515320609
158,88.19830634262001
159,175.19503552708073
160,47.731927221608224
161,52.131647863195724
162,74.1108383846883
163,64.55963624930463
164,48.06624482983497
165,60.472039387573005
166,314.89691594545036
167,50.90347807866278
168,51.8547540259978
169,32.95800051616216
170,102.42131299421195
171,41.32360439768645
172,58.549516011354314
173,221.23050032994
174,35.77190340473348
175,90.90139998789415
176,40.35042961923875
177,362.3075649060746
178,84.88927573110247
179,187.27087825253474
180,112.04263157563405
181,63.358823262795404
182,60.29333835062088
183,92.97080676393155
184,50.35736508078732
185,97.03813511547374
186,56.17024688949189
187,57.0583546053912
188,65.34887118500909
189,57.138990749612766
190,179.86045695659166
191,104.44663346220007
192,41.47050354162932
193,59.88506856041315
194,59.05270439780274
195,64.27665181681682
196,241.96291943818636
197,174.74848576356376
198,68.49013856636826
199,58.47275692170691
200,53.871432040076186
201,50.57289275803665
202,68.22098196843041
203,135.9564880963396
204,92.02309142072322
205,88.63667803219913
206,45.603465383954315
207,91.71416905677975
208,114.5665878768136
209,34.45418414690614
210,70.34341977026641
211,49.859542251891575
212,48.93753669134636
213,57.26041158652716
214,55.563578933070765
215,146.6867943636177
216,40.95478710251078
217,73.29766183680408
218,36.26018157625303
219,92.73686672191904
220,37.713861429995774
221,80.11809300112073
222,78.83157576428536
223,64.20915671730236
224,56.413149728569415
225,259.44190826397033
226,57.95847720442609
227,119.07626261916721
228,41.522725172728464
229,289.32854453167545
230,192.98718420540095
231,195.48160753099867
232,48.29970515227253
233,51.63815014938765
234,40.087936748371234
235,65.5253738441595
236,23.744445116056937
237,76.18507965060375
238,99.0615336239363
239,41.97581972871942
240,129.99503955907582
241,118.95081412544255
242,61.362656002290834
243,59.6049100726143
244,115.70514332873347
245,46.5745918878895
246,39.014133838208885
247,38.00211134587596
248,88.48363232144284
249,59.35074279429229
250,85.72210493379586
251,38.70327197555132
252,297.85007552901885
253,53.920155549582084
254,336.2441009930224
255,48.849687019770904
256,253.89983763622357
257,100.8300429558405
258,97.85468279554871
259,57.95874997039525
260,170.1593227704443
261,113.27093098355988
262,227.5817605448561
263,93.95930770888295
264,42.36129645400079
265,97.74032386532421
266,56.196551648985206
267,36.464465787907535
268,133.97134702886783
269,45.36119513120274
270,942.4411954269774
271,58.23360798526095
272,159.87122313964292
273,133.93310050965079
274,50.4441139500069
275,58.193357248417115
276,36.604223243570495
277,128.8669835782703
278,92.64047665713208
279,110.5021113762203
280,60.07113558060083
281,51.27060976246699
282,106.52521813961097
283,55.637924137136885
284,192.08180387295872
285,40.05929205148664
286,97.41830606859284
287,71.86075978428035
288,70.58459148072475
289,53.51382001276044
290,56.196551648985206
291,247.33919991002278
292,145.31299352552625
293,103.27356258765326
294,29.312756960776685
295,65.02702336549501
296,50.439000772478536
297,56.336760132056796
298,86.95084001355107
299,39.78037513302676
300,246.95113305891496
301,63.73994887085379
302,54.16401494283612
303,62.76573616697739
304,110.40062946569671
305,39.09980891090963
306,54.43390806497386
307,58.3468398241399
308,266.41003808039636
309,164.43830433081544
310,30.761280781528725
311,67.39914033153184
312,32.10555584734961
313,168.62822701904264
314,61.68897126916134
315,82.06940318515043
316,371.69007611255785
317,56.58585234354485
318,107.44680716159048
319,55.31837867153547
320,42.14735016417494
321,33.5236222784674
322,57.839151129655555
323,90.87364213427719
324,95.67359897763546
325,207.59333276903976
326,51.628072002840455
327,228.3117337316578
328,104.44663346220007
329,57.27967105621414
330,68.49013856636826
331,77.52473531180893
332,93.20688893502962
333,65.93197790862175
334,53.062798617337194
335,105.45789927790854
336,79.36049239777441
337,62.393289251303685
338,27.667788405416935
339,54.97516055031421
340,258.00705373568405
341,63.40561726861243
342,62.23717683775363
343,137.50277710599
344,119.52203876155437
345,603.38388198803
346,147.09787601169023
347,68.83116484383157
348,74.43515725292183
349,47.59103825548763
350,224.57764816726512
351,190.35316223450639
352,48.004955701899725
353,77.52865051850063
354,85.02850627024422
355,56.76742574874932
356,41.92608093083018
357,175.5788894688418
358,305.3985266408577
359,214.05834498766757
360,133.3058473230382
361,50.36878329313268
362,36.0585021187557
363,66.6669811542523
364,64.84670140801451
365,115.97506364859048
366,87.25494761925945
367,81.81395655871779
368,47.767704790218836
369,40.68359016827612
370,53.7395027353447
371,87.48941324134556
372,44.3997199709751
373,36.34782332194481
374,156.80438023368808
375,372.5269945946432
376,241.62194088504418
377,87.86901316996406
378,35.64378253437437
379,266.51607101119197
380,30.886376917529653
381,58.318338684397446
382,85.10599543915663
383,68.56647780445562
384,55.98833562899047
385,49.74582345426154
386,85.4543082051349
387,265.2474278747657
388,147.63963224150018
389,75.81903364593073
390,642.8127788840338
391,104.07744391487749
392,64.51406555700227
393,42.10426893576138
394,233.7662661644112
395,74.73127109306078
396,90.30505195592657
397,184.3897538930206
398,87.833915918661
399,221.53250070972535
400,70.84408190109123
401,73.46500987441182
402,96.19544499651687
403,158.5295668933252
404,82.59955214879413
405,58.63332339757106
406,51.829295633064845
407,52.59783311905416
408,56.84572389254463
409,73.29766183680408
410,82.60598446200737
411,50.39920295923781
412,42.36748839606221
413,55.87923556622976
